Pos,Channel,Cell,MothCell,BirthFr,DivFr,Lb,Lri1,Lri2,Lri3,Lrt,Ln,Lc,Ld,Tri1,Tri2,Tri3,Trt,Tn,Tc,Td
3,3,23,2,200,244,1.369,1.566,3.284,3.174,2.319,2.402,2.651,3.141,36.0,192.0,184.0,124,128,144,176
3,3,23,23,244,277,1.579,1.658,3.345,3.459,2.32,2.282,2.672,2.985,16.0,156.0,164.0,84,80,104,132
3,3,25,15,223,250,1.531,1.479,3.394,3.499,2.249,2.391,2.776,3.14,-8.0,124.0,128.0,60,68,88,108
3,3,26,23,244,276,1.562,1.55,3.415,3.649,2.353,2.619,2.868,3.094,8.0,152.0,168.0,68,96,100,128
3,4,2,2,9,72,1.997,2.268,3.83,3.83,3.4,3.579,3.694,4.339,44.0,220.0,220.0,176,196,208,252
3,4,2,2,72,100,2.211,1.937,3.301,3.38,2.726,2.831,2.912,3.563,-28.0,100.0,104.0,60,68,72,112
3,4,2,2,100,139,1.918,1.611,3.536,3.536,2.41,2.558,2.812,3.326,-16.0,168.0,168.0,68,88,108,156
3,4,2,2,139,182,1.846,1.945,3.005,2.992,2.698,2.796,2.81,2.906,12.0,200.0,192.0,104,128,136,172
3,4,2,2,182,227,1.497,1.44,2.261,2.261,1.747,1.765,1.978,2.578,28.0,156.0,156.0,112,116,136,180
3,4,8,2,9,55,1.561,1.824,3.393,3.393,2.542,2.752,2.867,3.541,48.0,176.0,176.0,124,136,144,184
3,4,8,8,55,87,1.715,1.715,3.376,3.464,2.391,2.718,2.82,3.464,0.0,124.0,128.0,56,80,88,128
3,4,8,8,87,122,1.613,1.565,,,2.548,2.476,2.693,3.522,-4.0,,,92,88,104,140
3,4,12,8,55,85,1.825,1.746,4.043,4.043,2.757,3.098,3.018,4.052,-8.0,116.0,116.0,68,84,80,120
3,4,13,2,73,100,2.165,1.891,3.514,3.608,2.594,2.92,3.085,3.773,-40.0,96.0,100.0,36,60,72,108
3,4,13,13,99,128,1.878,1.8,3.623,3.623,2.723,2.783,3.037,3.605,-8.0,112.0,112.0,72,76,92,116
3,4,13,13,128,162,1.68,1.639,3.767,3.724,2.171,2.351,2.617,3.026,-4.0,176.0,168.0,76,88,112,136
3,4,16,13,98,131,1.772,1.772,3.467,3.754,2.381,2.454,2.662,3.212,0.0,160.0,164.0,68,76,96,132
3,4,17,2,100,133,1.645,1.549,3.449,3.526,2.311,2.519,2.649,3.182,-8.0,156.0,160.0,68,84,96,132
3,4,17,17,134,178,1.613,1.731,3.0,3.048,2.53,2.578,2.793,3.561,20.0,148.0,152.0,112,116,136,176
3,4,17,17,177,208,1.769,1.5,3.491,3.491,2.185,2.503,2.719,3.294,-24.0,136.0,136.0,48,80,92,124
3,4,19,13,127,155,1.984,1.984,3.8,3.76,2.666,2.573,2.835,3.385,0.0,124.0,128.0,68,64,84,112
3,4,21,17,134,174,1.626,1.766,3.273,3.273,2.697,2.729,2.937,3.692,24.0,144.0,144.0,112,116,128,160
3,4,21,21,174,199,1.932,1.533,3.762,3.641,2.605,2.878,2.986,3.807,-24.0,96.0,88.0,48,64,68,100
3,4,22,2,142,179,1.592,1.552,3.188,3.028,2.121,2.121,2.471,3.003,-4.0,168.0,152.0,80,80,112,148
3,4,22,22,179,227,1.502,1.761,2.96,2.96,2.342,2.55,2.71,3.505,64.0,168.0,168.0,128,140,156,192
3,4,22,22,227,254,1.717,1.48,3.282,3.127,2.147,2.375,2.757,3.23,-24.0,112.0,104.0,44,60,84,108
3,4,26,17,178,206,1.745,1.5,3.685,3.711,2.257,2.305,2.727,3.503,-28.0,128.0,132.0,52,56,84,112
3,4,27,2,185,243,1.487,1.528,3.075,3.12,2.404,2.587,2.885,3.545,8.0,196.0,200.0,128,152,184,232
3,4,27,27,243,280,1.781,1.538,2.864,2.715,2.323,2.566,2.958,3.704,-36.0,108.0,100.0,64,88,112,148
3,4,28,22,178,232,1.466,1.589,3.213,3.251,2.185,2.458,2.94,3.499,8.0,196.0,200.0,92,120,168,216
3,4,33,22,227,253,1.788,1.403,3.487,3.537,2.22,2.645,2.876,3.537,-32.0,108.0,104.0,40,56,76,104
3,4,34,27,243,278,1.764,1.465,2.851,2.851,2.285,2.43,2.851,3.561,-44.0,108.0,108.0,60,80,108,140
5,2,1,1,29,69,1.744,1.811,,,2.259,2.259,2.617,3.024,16.0,,,96,96,124,160
5,2,1,1,69,117,1.505,1.749,3.626,3.362,2.317,2.376,2.528,2.908,72.0,248.0,232.0,132,144,160,192
5,2,1,1,117,177,1.454,1.559,2.851,2.92,2.119,2.316,2.36,2.745,60.0,256.0,264.0,164,188,200,240
5,2,1,1,179,222,1.391,1.408,2.902,3.111,2.003,2.003,2.157,2.816,4.0,176.0,188.0,112,112,132,172
5,2,1,1,222,251,1.408,1.408,2.664,2.664,1.795,1.987,2.111,2.554,0.0,124.0,124.0,52,68,76,116
5,2,2,2,20,53,1.712,1.631,,,2.331,2.532,2.659,3.062,-20.0,,,64,88,96,132
5,2,2,2,54,95,1.605,1.679,,,2.471,2.379,2.591,3.004,4.0,,,112,104,124,164
5,2,3,3,4,56,1.557,1.582,,,2.55,2.643,2.614,2.987,16.0,,,144,156,152,208
5,2,8,3,4,49,1.474,1.569,3.141,3.141,2.371,2.708,2.884,3.547,20.0,160.0,160.0,116,136,144,180
5,2,9,2,20,56,1.618,1.496,3.282,3.282,2.048,2.67,2.552,3.154,-12.0,148.0,148.0,56,116,104,144
5,2,9,9,56,96,1.537,1.612,,,2.361,2.776,2.638,3.327,4.0,,,80,120,112,160
5,2,10,1,28,82,1.52,1.516,3.068,3.019,2.193,2.371,2.551,2.965,16.0,244.0,240.0,120,148,176,216
5,2,10,10,81,134,1.491,1.543,3.188,3.188,2.46,2.46,2.652,3.38,28.0,204.0,204.0,152,152,168,212
5,2,10,10,134,165,1.658,1.558,3.111,3.258,2.185,2.673,3.095,3.481,-8.0,108.0,116.0,52,84,100,124
5,2,17,1,69,122,1.52,1.774,3.465,3.465,2.415,2.476,2.476,3.294,68.0,232.0,232.0,144,152,152,212
5,2,17,17,122,157,1.839,1.957,3.478,3.478,2.618,2.766,2.885,3.485,20.0,148.0,148.0,80,92,104,140
5,2,17,17,157,193,1.763,1.703,3.645,3.47,2.388,2.497,2.633,3.169,4.0,192.0,180.0,80,92,96,144
5,2,21,17,121,175,1.486,1.485,2.976,2.976,2.395,3.527,3.441,4.209,20.0,164.0,164.0,128,192,188,216
5,2,22,1,117,158,1.454,1.92,,,2.664,2.756,2.861,3.424,36.0,,,112,120,128,164
5,2,22,22,158,233,1.685,2.014,3.134,3.093,2.722,2.896,3.0,3.807,60.0,252.0,248.0,204,232,240,300
5,2,22,22,233,262,1.843,1.567,3.043,3.127,2.414,2.628,2.773,3.815,-48.0,100.0,96.0,60,76,84,116
5,2,24,17,157,195,1.721,1.721,,,2.363,2.473,2.474,3.272,0.0,,,88,96,104,152
5,2,25,22,158,222,1.738,2.141,3.416,3.35,2.999,3.416,3.495,4.548,76.0,208.0,204.0,184,208,212,256
5,2,25,25,222,241,2.231,1.708,,,2.365,2.957,3.198,3.708,-48.0,,,8,48,56,76
5,2,28,1,179,227,1.391,1.804,3.194,3.11,2.638,2.593,2.734,3.389,48.0,180.0,172.0,144,140,152,192
5,2,28,28,227,268,1.65,1.493,2.904,2.851,2.057,2.783,2.851,3.571,-16.0,124.0,120.0,40,116,120,164
5,2,28,28,268,294,1.849,1.452,,,2.176,2.209,2.243,2.994,-40.0,,,44,48,52,104
5,2,33,28,227,256,1.739,1.551,,,2.357,2.605,2.605,3.085,-24.0,,,60,80,80,116
5,2,34,1,223,257,1.451,1.475,,,2.123,2.322,2.403,2.94,4.0,,,68,92,100,136
5,2,34,34,258,289,1.559,1.618,,,2.308,2.449,2.538,2.977,12.0,,,80,88,96,124
5,2,38,34,258,294,1.443,1.519,,,2.264,2.328,2.577,2.82,12.0,,,96,100,120,144
5,4,2,2,122,145,1.618,1.411,3.515,3.515,1.918,2.306,2.387,3.209,-32.0,116.0,116.0,24,56,60,92
5,4,2,2,145,177,1.51,1.415,2.915,2.915,2.003,2.25,2.398,2.848,-4.0,136.0,136.0,60,80,96,128
5,4,2,2,177,215,1.424,1.458,2.943,3.007,2.2,2.365,2.466,2.818,8.0,172.0,176.0,76,116,120,152
5,4,3,3,36,96,1.521,1.714,2.965,3.0,2.808,2.808,3.048,3.585,32.0,196.0,200.0,184,184,204,240
5,4,3,3,96,121,1.809,1.483,3.39,3.39,2.032,2.383,2.563,3.083,-44.0,116.0,116.0,20,56,64,100
5,4,4,4,25,69,1.564,2.023,3.586,3.586,2.715,3.234,3.012,3.949,64.0,156.0,156.0,116,140,128,176
5,4,4,4,69,95,1.957,1.822,,,2.763,3.073,2.869,3.833,-28.0,,,60,72,64,104
5,4,12,3,36,93,1.639,1.865,3.606,3.607,2.649,2.781,2.781,3.607,40.0,224.0,228.0,148,168,168,228
5,4,14,14,124,153,1.525,1.374,2.965,3.046,2.218,2.317,2.385,2.821,-16.0,128.0,136.0,60,72,80,116
5,4,18,14,100,121,1.995,1.02,3.014,3.014,2.182,2.447,2.685,3.162,-68.0,76.0,76.0,20,40,56,84
5,4,19,2,122,146,1.851,1.429,3.12,3.12,2.343,2.513,2.839,3.334,-40.0,88.0,88.0,32,44,64,96
5,4,22,14,125,156,1.825,1.708,3.583,3.583,2.374,2.374,2.636,3.452,-12.0,132.0,132.0,60,60,88,124
5,4,23,19,146,168,1.65,1.567,,,2.218,2.218,2.36,2.556,-8.0,,,64,64,76,88
5,4,24,2,144,198,1.566,1.938,3.174,3.212,3.021,3.088,3.03,4.01,32.0,188.0,192.0,144,152,176,216
5,4,24,24,198,231,1.81,1.563,3.138,3.204,2.232,2.584,2.584,3.244,-32.0,124.0,128.0,56,84,84,132
5,4,24,24,231,264,1.786,1.394,,,2.405,2.584,3.009,3.271,-28.0,,,80,96,116,132
5,4,30,2,177,213,1.424,1.575,3.346,3.346,2.539,2.549,2.544,3.106,12.0,164.0,164.0,92,100,104,144
5,4,30,30,213,266,1.589,1.765,3.878,3.878,2.661,2.869,2.869,3.601,32.0,228.0,228.0,140,160,160,212
5,4,31,24,198,225,2.2,1.515,3.599,3.706,2.807,2.754,3.008,3.507,-40.0,112.0,116.0,52,60,76,108
5,4,32,30,213,257,1.517,1.693,3.31,3.31,2.389,2.442,2.475,3.205,28.0,188.0,188.0,116,120,124,176
5,4,34,2,215,260,1.464,1.675,3.2,3.267,2.393,2.625,2.625,3.234,32.0,176.0,184.0,116,140,140,180
6,3,2,2,53,76,2.218,1.729,,,2.52,2.835,3.073,3.449,-24.0,,,32,56,72,92
6,3,2,2,77,113,1.96,2.011,3.848,3.848,2.55,2.821,3.126,3.542,8.0,160.0,160.0,68,96,116,144
6,3,2,2,113,147,1.914,2.08,,,2.686,2.808,3.008,3.422,24.0,,,80,92,104,136
6,3,2,2,149,189,1.943,2.123,4.639,4.665,3.118,3.118,3.385,4.09,36.0,200.0,204.0,112,112,140,160
6,3,2,2,190,236,2.045,2.302,4.093,4.013,3.084,3.272,3.598,4.093,36.0,184.0,180.0,116,128,156,184
6,3,2,2,236,266,2.308,2.337,,,2.896,2.957,3.201,3.462,8.0,,,68,72,96,120
6,3,3,3,32,64,1.641,1.598,3.887,3.834,2.429,2.408,2.792,3.572,-8.0,152.0,148.0,76,72,100,128
6,3,8,2,2,53,1.499,1.815,3.415,3.507,2.576,2.606,2.741,3.314,60.0,212.0,220.0,144,148,164,204
6,3,8,8,53,104,1.549,1.634,,,2.242,2.546,2.616,3.093,8.0,,,104,152,160,204
6,3,12,8,53,90,1.765,1.848,,,2.42,2.42,2.709,3.254,16.0,,,96,96,116,148
6,3,13,2,53,81,1.77,1.699,2.744,2.829,2.2,2.899,2.744,3.484,-28.0,76.0,80.0,28,84,76,112
6,3,13,13,81,109,1.789,1.372,3.355,3.422,2.218,2.428,2.627,3.257,-36.0,116.0,124.0,48,64,76,112
6,3,15,2,76,120,1.5,1.901,3.387,3.494,2.514,2.69,2.741,3.301,52.0,180.0,184.0,116,132,136,176
6,3,15,15,120,151,1.629,1.667,3.692,3.692,2.268,2.517,2.948,3.393,4.0,140.0,140.0,60,80,100,124
6,3,16,13,81,109,1.695,1.334,3.529,3.529,2.44,2.599,2.64,3.104,-40.0,140.0,140.0,64,72,76,112
6,3,21,2,113,145,1.628,1.811,3.587,3.587,2.587,2.707,2.813,3.278,12.0,148.0,148.0,84,92,100,128
